aX,aY,aZ,gX,gY,gZ
-0.267,0.453,0.732,-3.418,-96.436,-130.737
-0.260,0.443,0.731,-8.118,-101.074,-118.652
-0.246,0.443,0.743,-12.878,-103.271,-108.398
-0.248,0.447,0.767,-17.517,-102.966,-101.257
-0.268,0.449,0.800,-20.935,-99.182,-96.558
-0.286,0.455,0.840,-21.729,-90.271,-93.567
-0.300,0.459,0.875,-19.714,-78.308,-91.492
-0.279,0.464,0.887,-15.564,-64.331,-89.722
-0.249,0.461,0.886,-10.315,-50.964,-89.355
-0.245,0.448,0.870,-5.066,-41.565,-91.248
-0.277,0.422,0.874,-0.549,-35.767,-93.994
-0.274,0.412,0.829,6.897,-36.499,-102.295
-0.351,0.395,0.817,7.263,-33.875,-82.458
-0.339,0.354,0.789,5.798,-32.166,-76.050
-0.341,0.363,0.755,2.625,-36.316,-71.289
-0.328,0.352,0.744,-2.991,-37.964,-58.350
-0.281,0.356,0.758,-10.132,-40.649,-50.049
-0.248,0.378,0.782,-16.479,-42.847,-45.715
-0.215,0.395,0.820,-22.400,-42.175,-43.762
-0.190,0.405,0.863,-27.100,-39.978,-43.640
-0.180,0.417,0.900,-28.748,-36.560,-44.922
-0.199,0.425,0.941,-28.687,-32.532,-45.593
-0.207,0.425,0.972,-24.963,-28.748,-45.471
-0.214,0.424,0.976,-18.066,-25.635,-44.739
-0.220,0.418,0.971,-11.353,-24.719,-42.419
-0.229,0.415,0.953,-4.822,-25.818,-39.673
-0.226,0.412,0.932,1.160,-26.062,-36.194
-0.216,0.408,0.905,4.578,-25.879,-32.410
-0.196,0.403,0.869,7.080,-24.170,-29.236
-0.193,0.391,0.835,6.165,-23.682,-27.039
-0.189,0.376,0.822,2.380,-23.560,-24.902
-0.185,0.365,0.814,-1.770,-22.278,-22.949
-0.181,0.354,0.815,-6.042,-20.935,-21.484
-0.167,0.349,0.819,-9.277,-19.653,-20.142
-0.163,0.354,0.832,-11.475,-18.127,-19.897
-0.153,0.364,0.845,-12.939,-16.113,-20.447
1.924,1.085,0.383,-9.338,153.870,275.024
2.194,1.035,0.471,-7.446,124.146,260.681
2.393,0.993,0.557,-6.348,91.919,237.854
2.507,0.979,0.644,-4.700,62.561,206.604
2.637,0.972,0.723,-2.502,41.992,166.809
2.566,0.971,0.740,-6.470,22.766,112.976
2.539,0.938,0.797,-9.338,50.293,87.769
2.478,0.903,0.827,-0.183,42.419,36.743
2.351,0.822,0.845,8.118,21.240,-17.883
2.146,0.866,0.829,11.658,10.803,-54.138
1.946,0.829,0.823,6.592,7.507,-78.857
1.737,0.823,0.804,4.700,5.554,-89.294
1.542,0.794,0.780,5.615,-1.160,-99.731
1.323,0.833,0.730,8.789,-5.432,-110.046
1.155,0.787,0.686,11.414,-11.902,-123.962
0.996,0.771,0.645,14.465,-23.071,-136.353
0.856,0.718,0.620,16.296,-37.598,-146.667
0.768,0.700,0.587,16.418,-57.678,-162.720
0.627,0.684,0.578,12.268,-72.205,-163.147
0.523,0.657,0.580,5.615,-79.773,-168.213
0.447,0.661,0.589,1.465,-86.548,-176.208
0.402,0.683,0.613,-2.136,-91.553,-184.692
0.340,0.684,0.653,-4.639,-94.482,-192.017
0.289,0.684,0.674,-7.019,-93.445,-196.655
0.213,0.677,0.709,-8.118,-90.454,-198.730
0.141,0.650,0.732,-7.507,-88.379,-196.960
0.100,0.600,0.754,-5.798,-87.524,-191.528
0.088,0.573,0.750,-3.723,-88.867,-184.875
0.092,0.550,0.739,-2.991,-92.712,-179.260
0.082,0.522,0.733,-4.883,-99.609,-175.842
0.055,0.501,0.731,-8.179,-108.093,-174.194
0.005,0.489,0.722,-11.963,-115.784,-173.218
-0.035,0.506,0.717,-15.747,-121.521,-172.180
-0.066,0.524,0.728,-18.555,-124.451,-171.387
-0.098,0.534,0.737,-19.897,-124.634,-170.166
-0.152,0.544,0.754,-18.921,-121.216,-168.518
-0.178,0.523,0.794,-16.785,-113.953,-165.527
-0.207,0.492,0.817,-13.062,-106.201,-160.156
-0.209,0.504,0.821,-8.057,-98.572,-154.114
-0.202,0.515,0.825,-4.517,-91.125,-148.743
-0.222,0.510,0.836,-2.319,-83.191,-141.663
-0.225,0.489,0.835,-2.075,-75.134,-133.545
-0.221,0.483,0.828,-3.357,-69.031,-129.089
-0.216,0.480,0.797,-4.456,-66.956,-127.686
-0.245,0.473,0.771,-7.202,-70.007,-126.587
-0.280,0.451,0.758,-10.437,-75.378,-123.779
-0.316,0.447,0.742,-13.977,-80.688,-117.798
-0.345,0.444,0.727,-17.761,-84.229,-110.291
-0.364,0.444,0.734,-22.461,-86.121,-102.112
-0.353,0.418,0.734,-21.667,-85.449,-104.431
-0.408,0.473,0.748,-24.658,-88.501,-82.153
-0.390,0.453,0.797,-28.381,-80.200,-69.580
-0.382,0.466,0.821,-27.588,-72.144,-71.655
-0.393,0.498,0.843,-25.269,-64.148,-69.336
-0.381,0.481,0.867,-23.132,-53.772,-65.125
-0.352,0.474,0.871,-18.311,-43.701,-60.852
-0.338,0.458,0.864,-12.756,-36.804,-58.411
-0.313,0.452,0.859,-8.362,-33.203,-56.152
-0.311,0.444,0.859,-4.578,-32.593,-53.772
-0.325,0.436,0.855,-0.549,-32.776,-50.720
-0.336,0.418,0.847,2.502,-33.020,-45.898
-0.338,0.394,0.828,4.272,-32.166,-40.588
-0.341,0.394,0.801,5.249,-30.884,-36.194
-0.316,0.403,0.776,3.784,-29.419,-32.104
-0.294,0.402,0.769,-0.305,-27.832,-28.931
-0.291,0.395,0.781,-5.493,-26.123,-27.283
-0.297,0.388,0.802,-9.827,-23.865,-25.879
-0.292,0.388,0.823,-13.489,-20.752,-23.437
-0.266,0.398,0.840,-15.564,-15.808,-20.020
-0.243,0.406,0.862,-16.541,-12.024,-17.090
-0.245,0.406,0.890,-15.747,-10.742,-15.259
-0.253,0.397,0.905,-12.756,-10.986,-13.306
-0.228,0.393,0.902,-8.911,-11.169,-10.864
-0.212,0.390,0.893,-5.554,-11.230,-8.545
-0.212,0.389,0.885,-2.808,-11.047,-7.935
-0.213,0.379,0.878,-0.854,-10.315,-7.507
-0.208,0.362,0.876,-0.244,-8.423,-7.385
-0.185,0.359,0.868,-0.366,-5.005,-6.958
-0.157,0.342,0.870,-1.099,-3.052,-7.507
-0.173,0.398,0.865,-1.221,-2.747,-7.202
-0.159,0.348,0.877,-4.578,-2.563,-8.667
-0.168,0.352,0.884,-5.432,-2.808,-8.545
-0.158,0.364,0.879,-5.188,-2.747,-7.568
-0.159,0.359,0.882,-5.981,-2.991,-7.263
-0.160,0.365,0.887,-6.409,-3.479,-6.348
-0.155,0.365,0.896,-6.958,-3.418,-5.493
-0.139,0.368,0.908,-7.324,-2.869,-4.395
-0.128,0.378,0.921,-7.080,-2.441,-3.052
-0.115,0.390,0.929,-6.653,-2.808,-3.113
-0.110,0.384,0.940,-7.080,-3.723,-3.479
-0.116,0.380,0.949,-6.897,-3.967,-3.540
-0.118,0.377,0.943,-5.615,-3.967,-3.906
-0.121,0.384,0.940,-4.089,-3.662,-4.272
-0.130,0.377,0.936,-2.808,-3.235,-3.845
-0.137,0.366,0.924,-0.916,-2.747,-2.502
-0.128,0.368,0.911,0.122,-1.953,-0.977
-0.115,0.372,0.910,0.610,-1.709,-0.427
-0.121,0.372,0.910,0.549,-1.770,-0.854
-0.122,0.372,0.911,0.732,-1.465,-1.343
-0.113,0.377,0.902,0.977,-0.305,-1.526
-1.486,0.955,0.820,-2.258,91.431,164.978
-1.622,0.991,0.794,2.441,93.872,184.692
-1.695,1.014,0.723,4.272,99.976,205.200
-1.670,1.006,0.699,8.484,109.680,228.760
-1.640,1.003,0.601,16.663,120.850,250.671
-1.601,1.001,0.458,23.499,133.850,271.729
-1.432,1.000,0.294,24.780,144.775,292.053
-1.240,0.959,0.206,19.592,147.949,305.786
-1.075,0.979,0.138,14.282,149.048,318.298
-0.890,0.995,0.094,6.836,155.640,324.341
-0.659,1.028,0.053,0.000,167.603,326.477
-0.435,1.045,0.066,-3.723,184.875,327.026
-0.216,1.143,0.072,-2.197,205.444,331.848
0.080,1.226,0.067,-0.427,219.299,334.534
0.419,1.271,0.090,-2.441,221.130,330.933
0.707,1.311,0.113,-6.653,211.609,325.562
1.016,1.283,0.159,-10.498,190.369,312.988
1.284,1.238,0.203,-13.855,161.621,295.532
1.530,1.217,0.256,-15.686,134.094,279.297
1.793,1.180,0.357,-19.531,110.413,260.498
2.042,1.183,0.490,-22.888,87.830,237.000
2.234,1.137,0.621,-22.339,70.618,201.477
2.344,1.137,0.715,-15.198,63.843,156.250
2.409,1.137,0.797,-5.859,65.247,108.337
2.423,0.969,0.894,5.554,66.772,53.833
2.349,1.172,0.776,-0.488,67.017,13.794
2.309,0.978,0.826,7.263,108.215,6.958
2.238,0.976,0.849,9.033,73.792,-34.119
2.132,0.944,0.806,15.015,35.339,-72.815
1.958,0.958,0.791,11.475,16.296,-96.252
1.802,0.941,0.807,6.042,6.470,-104.919
1.622,0.911,0.803,7.568,-10.559,-114.502
1.480,0.885,0.775,11.597,-25.635,-131.287
1.317,0.853,0.744,15.320,-31.494,-150.146
1.138,0.819,0.713,19.104,-34.485,-169.983
0.988,0.774,0.676,23.560,-38.879,-187.195
0.846,0.731,0.626,26.611,-45.837,-212.524
0.705,0.724,0.577,24.170,-53.162,-222.046
0.585,0.688,0.551,17.944,-55.115,-218.811
0.479,0.674,0.528,11.108,-62.683,-224.915
0.380,0.664,0.511,4.944,-74.951,-230.164
0.306,0.662,0.516,-1.953,-87.097,-231.628
0.254,0.656,0.547,-10.315,-97.107,-228.821
0.205,0.643,0.583,-17.456,-104.431,-225.037
0.148,0.641,0.618,-22.583,-109.009,-222.717
0.086,0.636,0.657,-25.391,-110.779,-221.252
0.020,0.650,0.709,-26.245,-110.779,-217.712
-0.034,0.635,0.760,-24.170,-108.521,-211.548
-0.061,0.628,0.787,-18.372,-103.577,-205.017
-0.095,0.626,0.776,-11.414,-98.450,-198.242
-0.112,0.608,0.754,-4.456,-94.482,-191.650
-0.131,0.578,0.713,-0.427,-94.482,-186.157
-0.172,0.557,0.674,0.427,-96.924,-182.251
-0.207,0.521,0.647,-1.892,-100.464,-178.101
-0.255,0.490,0.628,-5.554,-103.271,-169.128
-0.266,0.492,0.609,-10.925,-105.835,-159.180
-0.272,0.498,0.599,-19.165,-108.704,-149.841
-0.298,0.484,0.620,-28.503,-111.633,-142.761
-0.340,0.476,0.652,-34.912,-111.938,-135.925
-0.387,0.489,0.681,-38.513,-110.046,-129.517
-0.420,0.502,0.727,-40.894,-104.858,-122.620
-0.422,0.516,0.771,-40.833,-96.313,-115.601
-0.394,0.542,0.809,-38.391,-86.243,-108.704
-0.423,0.493,0.849,-32.471,-75.500,-111.694
-0.401,0.549,0.837,-24.475,-73.547,-108.093
-0.454,0.510,0.880,-21.179,-62.561,-84.595
-0.432,0.479,0.894,-18.188,-51.208,-84.900
-0.430,0.488,0.877,-13.367,-42.847,-79.651
-0.408,0.461,0.867,-11.169,-34.363,-67.932
-0.361,0.450,0.854,-10.254,-30.701,-62.500
-0.347,0.441,0.838,-9.399,-32.532,-59.937
-0.360,0.431,0.835,-10.132,-37.048,-56.152
-0.352,0.427,0.849,-11.597,-39.917,-50.781
-0.354,0.434,0.870,-12.268,-40.771,-44.556
-0.346,0.440,0.890,-11.841,-39.551,-39.368
-0.330,0.440,0.904,-10.315,-36.011,-34.973
-0.322,0.429,0.913,-9.338,-32.837,-31.067
-0.293,0.416,0.914,-8.179,-28.809,-27.771
-0.267,0.415,0.910,-7.874,-25.452,-25.085
-0.260,0.408,0.913,-7.751,-22.522,-24.109
-0.258,0.392,0.910,-7.507,-18.738,-22.644
-0.249,0.365,0.922,-6.958,-15.076,-20.203
-0.212,0.378,0.915,-5.615,-11.536,-18.127
-0.187,0.379,0.915,-4.578,-8.179,-17.151
-0.183,0.367,0.920,-4.150,-5.493,-17.761
-0.183,0.365,0.923,-3.052,-4.089,-18.127
-0.182,0.352,0.925,-2.380,-2.319,-17.761
-0.175,0.362,0.932,-2.258,0.061,-15.747
-0.159,0.380,0.936,-2.136,1.587,-12.756
-0.156,0.382,0.944,-2.258,0.854,-10.254
-0.157,0.378,0.946,-1.953,-1.831,-7.446
-0.152,0.367,0.942,-0.916,-4.883,-4.028
-0.110,0.363,0.932,-0.305,-7.935,0.244
-0.089,0.363,0.934,-0.244,-11.047,2.869
-0.100,0.355,0.943,-0.061,-12.878,2.014
-0.118,0.341,0.946,1.648,-12.756,0.183
-0.129,0.335,0.935,4.150,-10.254,-1.526
-0.111,0.339,0.909,5.493,-5.859,-2.319
-0.094,0.339,0.890,4.456,-2.502,-2.747
-0.099,0.333,0.891,1.770,-1.404,-3.723
-1.227,1.028,0.967,44.495,94.910,32.471
-1.370,1.039,0.923,48.279,91.248,59.082
-1.493,1.031,0.869,50.110,83.008,97.717
-1.546,0.996,0.808,51.208,73.914,143.738
-1.512,0.977,0.698,54.993,69.824,191.467
-1.421,0.925,0.594,54.688,73.669,231.689
-1.278,0.897,0.533,54.382,82.825,254.761
-1.145,0.870,0.484,53.101,96.924,266.052
-1.033,0.831,0.447,50.415,117.981,270.203
-0.957,0.844,0.430,48.889,145.813,275.269
-0.812,0.875,0.397,51.147,176.392,285.339
-0.600,0.908,0.330,55.847,200.562,296.265
-0.447,0.944,0.270,58.167,213.745,308.838
-0.286,0.967,0.203,58.594,218.994,326.111
-0.045,1.033,0.118,57.861,218.933,343.689
0.180,1.085,0.069,52.856,214.478,355.652
0.492,1.147,0.044,46.265,210.083,358.398
0.817,1.181,0.065,37.170,204.102,350.708
1.142,1.168,0.119,27.222,191.528,329.529
1.389,1.083,0.188,19.348,172.119,297.241
1.566,0.992,0.245,16.907,151.428,267.700
1.725,0.980,0.303,18.005,130.615,247.681
1.974,0.886,0.416,18.127,106.079,234.619
2.186,0.907,0.503,22.705,77.942,224.304
2.350,0.859,0.592,28.320,47.852,205.444
2.446,0.845,0.648,34.241,18.677,177.612
2.412,0.716,0.705,39.734,-6.042,137.756
2.462,0.783,0.679,33.264,-10.315,107.605
2.387,0.720,0.704,41.199,9.460,89.355
2.338,0.641,0.727,42.908,-10.315,28.748
2.187,0.597,0.678,48.706,-21.423,-26.550
2.019,0.587,0.620,44.800,-18.433,-65.979
1.810,0.571,0.614,36.011,-15.747,-84.412
1.575,0.578,0.618,27.344,-25.696,-96.863
1.398,0.588,0.627,18.616,-35.400,-107.666
1.197,0.612,0.620,13.306,-40.344,-113.281
1.032,0.601,0.616,10.498,-47.729,-122.131
0.894,0.578,0.620,10.010,-57.983,-131.836
0.819,0.570,0.593,11.353,-67.749,-150.391
0.688,0.564,0.575,7.629,-76.782,-154.541
0.627,0.544,0.570,0.183,-80.078,-157.227
0.579,0.553,0.565,-6.348,-83.069,-167.053
0.525,0.526,0.578,-14.648,-88.440,-185.791
0.429,0.498,0.600,-21.301,-93.811,-204.712
0.319,0.557,0.616,-25.818,-94.666,-215.515
0.260,0.571,0.697,-30.884,-88.196,-218.750
0.196,0.562,0.779,-33.386,-77.393,-215.698
0.157,0.544,0.817,-29.236,-68.298,-208.984
0.099,0.602,0.825,-21.545,-66.711,-201.172
0.100,0.561,0.818,-17.578,-72.144,-194.763
0.084,0.543,0.791,-14.954,-83.313,-185.425
0.050,0.510,0.759,-15.320,-99.060,-177.307
0.011,0.472,0.739,-17.761,-116.882,-170.227
-0.032,0.452,0.728,-20.874,-132.019,-163.574
-0.063,0.450,0.730,-23.804,-140.930,-158.142
-0.080,0.448,0.737,-26.184,-142.517,-154.968
-0.118,0.448,0.754,-28.198,-138.062,-154.602
-0.168,0.459,0.776,-27.954,-128.113,-155.823
-0.217,0.482,0.802,-26.794,-113.037,-156.738
-0.261,0.500,0.826,-24.536,-95.947,-155.823
-0.308,0.503,0.866,-20.508,-78.857,-155.151
-0.346,0.492,0.873,-15.442,-63.049,-152.527
-0.374,0.481,0.862,-11.108,-52.917,-145.630
-0.373,0.475,0.848,-8.667,-49.622,-136.902
-0.358,0.467,0.821,-7.629,-51.819,-126.648
-0.357,0.452,0.796,-9.216,-57.434,-116.455
-0.363,0.439,0.787,-13.062,-64.392,-106.018
-0.330,0.444,0.783,-17.334,-70.740,-94.299
-0.337,0.413,0.771,-20.752,-73.914,-96.436
-0.343,0.455,0.762,-21.118,-78.308,-85.388
-0.386,0.439,0.805,-27.710,-77.576,-67.261
-0.376,0.423,0.825,-29.663,-68.665,-73.792
-0.403,0.455,0.828,-29.419,-59.631,-73.242
-0.424,0.442,0.847,-29.785,-47.119,-69.824
-0.428,0.444,0.862,-28.259,-36.560,-69.336
-0.413,0.451,0.876,-25.574,-28.137,-67.322
-0.400,0.453,0.895,-22.034,-21.423,-64.880
-0.390,0.458,0.919,-17.822,-17.334,-60.425
-0.358,0.425,0.924,-13.062,-14.954,-52.734
-0.337,0.466,0.940,-8.667,-14.832,-44.250
-0.290,0.409,0.946,-7.874,-15.686,-40.771
-0.280,0.406,0.939,-5.371,-16.663,-36.011
-0.259,0.386,0.930,-3.662,-16.296,-32.898
-0.246,0.382,0.914,-2.991,-14.282,-30.273
-0.235,0.377,0.908,-3.357,-10.925,-27.710
-0.231,0.372,0.907,-3.418,-7.629,-25.879
-0.235,0.366,0.898,-3.174,-6.104,-24.170
-0.237,0.356,0.893,-3.357,-5.920,-21.790
-0.215,0.354,0.887,-4.150,-6.348,-18.799
-0.209,0.352,0.893,-4.944,-7.507,-17.090
-0.220,0.352,0.902,-4.517,-8.423,-16.724
-0.227,0.350,0.909,-3.662,-7.935,-15.503
-0.219,0.346,0.911,-2.686,-6.348,-13.123
-0.193,0.352,0.910,-1.404,-3.845,-10.498
-0.171,0.356,0.916,-0.793,-2.441,-8.545
-0.162,0.355,0.927,-0.183,-2.136,-7.507
-0.152,0.322,0.928,2.319,-1.587,-5.737
-0.168,0.399,0.897,5.981,-0.977,-2.808
-0.140,0.328,0.909,1.160,-0.610,-4.211
-0.138,0.344,0.917,-0.427,-1.099,-0.610
-1.565,0.976,0.948,40.955,34.790,109.497
-1.631,1.056,0.860,52.734,34.119,138.062
-1.669,1.054,0.776,61.462,29.480,164.001
-1.698,0.987,0.667,69.397,29.236,183.105
-1.727,0.914,0.520,74.402,38.330,198.608
-1.762,0.836,0.376,74.707,59.387,216.858
-1.719,0.777,0.263,68.359,87.769,238.037
-1.557,0.750,0.174,58.594,119.629,261.047
-1.333,0.773,0.140,44.556,147.949,284.485
-1.049,0.808,0.161,26.794,168.640,304.565
-0.743,0.875,0.219,10.254,181.335,321.960
-0.453,0.958,0.302,-2.258,188.171,333.191
-0.238,1.055,0.393,-8.423,193.115,338.501
-0.077,1.138,0.455,-5.493,199.402,344.421
0.165,1.180,0.452,4.761,207.031,355.225
0.417,1.286,0.391,17.761,215.088,366.638
0.762,1.291,0.338,20.020,217.712,362.183
1.120,1.241,0.333,17.395,214.478,351.257
1.506,1.159,0.374,12.146,203.552,334.229
1.896,1.080,0.439,8.118,182.678,311.951
2.214,0.966,0.518,5.554,153.259,281.799
2.438,0.864,0.597,4.028,117.188,248.047
2.590,0.793,0.663,3.662,80.200,214.417
2.699,0.763,0.706,3.845,46.509,180.176
2.719,0.725,0.744,3.906,20.020,141.663
2.651,0.570,0.782,5.737,-2.991,90.637
2.627,0.753,0.705,-7.874,-8.362,59.448
2.478,0.598,0.739,-2.930,25.391,50.354
2.389,0.629,0.729,-1.709,-0.061,-12.146
2.192,0.611,0.696,3.967,-19.653,-68.298
1.948,0.604,0.685,-2.197,-21.545,-99.182
1.741,0.643,0.662,-6.714,-18.372,-107.422
1.521,0.644,0.638,-5.005,-26.794,-119.568
1.340,0.653,0.622,-5.981,-35.278,-137.024
1.196,0.647,0.605,-6.653,-40.588,-150.818
1.053,0.648,0.604,-7.080,-51.270,-163.452
0.899,0.622,0.584,-3.845,-62.988,-186.890
0.766,0.633,0.553,-3.784,-73.914,-203.064
0.626,0.651,0.548,-10.986,-77.698,-199.341
0.535,0.605,0.558,-19.531,-78.857,-204.102
0.450,0.616,0.567,-26.489,-85.449,-211.609
0.387,0.612,0.585,-33.325,-93.994,-218.750
0.303,0.606,0.611,-41.016,-102.173,-223.328
0.212,0.612,0.658,-47.913,-109.131,-225.891
0.125,0.633,0.715,-52.246,-114.075,-223.145
0.034,0.628,0.778,-53.772,-117.371,-215.881
-0.036,0.631,0.829,-50.964,-118.103,-207.825
-0.054,0.641,0.856,-44.067,-115.112,-198.181
-0.077,0.641,0.873,-36.987,-110.596,-189.392
-0.109,0.625,0.877,-29.480,-106.689,-183.655
-0.141,0.593,0.871,-22.034,-103.516,-179.565
-0.174,0.549,0.854,-15.869,-100.586,-176.514
-0.199,0.514,0.824,-11.047,-97.412,-172.791
-0.231,0.494,0.796,-7.935,-94.727,-168.884
-0.260,0.477,0.768,-6.897,-92.651,-165.039
-0.300,0.465,0.745,-7.324,-91.125,-159.180
-0.358,0.465,0.735,-9.705,-89.844,-151.001
-0.393,0.459,0.744,-12.878,-88.074,-140.381
-0.428,0.450,0.751,-14.221,-87.524,-128.418
-0.453,0.451,0.752,-13.733,-89.294,-116.699
-0.468,0.440,0.755,-13.855,-91.492,-105.103
-0.466,0.434,0.759,-13.916,-91.797,-93.201
-0.449,0.427,0.766,-13.916,-89.355,-82.947
-0.431,0.420,0.782,-15.015,-84.717,-75.562
-0.412,0.421,0.799,-16.541,-76.233,-70.740
-0.424,0.402,0.828,-17.639,-66.040,-70.618
-0.367,0.408,0.826,-14.221,-58.167,-77.026
-0.431,0.394,0.873,-14.709,-49.622,-58.105
-0.390,0.368,0.881,-13.062,-40.222,-60.181
-0.380,0.379,0.883,-10.193,-35.278,-59.021
-0.365,0.365,0.894,-7.446,-28.809,-50.232
-0.324,0.367,0.885,-4.639,-25.391,-48.157
-0.298,0.364,0.868,-2.991,-25.085,-47.791
-0.293,0.343,0.866,-2.502,-25.208,-46.387
-0.292,0.331,0.868,-1.831,-24.231,-44.678
-0.294,0.311,0.866,-1.465,-22.156,-41.321
-0.294,0.301,0.861,-2.136,-19.226,-37.292
-0.278,0.308,0.852,-3.113,-16.418,-33.020
-0.254,0.311,0.858,-4.761,-16.113,-29.114
-0.246,0.306,0.870,-6.165,-17.029,-26.001
-0.240,0.301,0.879,-6.897,-18.127,-23.560
-0.230,0.303,0.888,-7.935,-18.311,-20.386
-0.208,0.325,0.891,-8.789,-17.151,-17.700
-0.178,0.331,0.908,-10.315,-15.625,-16.113
-0.153,0.343,0.928,-10.986,-13.550,-15.747
-0.147,0.344,0.944,-11.536,-12.573,-16.907
-0.133,0.345,0.961,-11.658,-11.169,-18.188
-0.128,0.344,0.971,-10.376,-9.949,-18.616
-0.138,0.338,0.974,-8.545,-9.399,-18.494
-0.149,0.318,0.974,-5.554,-9.460,-16.785
-0.151,0.297,0.953,-1.953,-10.132,-13.916
-0.150,0.290,0.933,0.488,-11.169,-10.986
-0.145,0.280,0.900,2.502,-12.573,-8.545
-0.146,0.271,0.876,2.930,-14.038,-7.019
-0.132,0.269,0.858,2.380,-13.916,-6.165
-0.104,0.285,0.851,-0.183,-12.085,-6.042
-0.099,0.291,0.857,-3.723,-9.949,-8.118
-0.105,0.297,0.868,-6.714,-7.935,-10.803
-0.116,0.298,0.876,-8.606,-6.287,-12.512
-0.125,0.298,0.888,-9.827,-4.761,-13.062
-1.604,0.828,0.930,27.649,49.744,88.440
-1.808,0.944,0.793,40.527,73.792,117.676
-1.925,1.012,0.614,45.288,96.008,143.311
-2.017,1.004,0.506,37.292,108.459,164.490
-2.067,0.980,0.475,22.278,110.596,189.941
-2.009,0.962,0.495,10.437,108.032,218.262
-1.897,0.944,0.528,5.798,106.567,243.896
-1.710,0.960,0.517,11.292,111.816,263.794
-1.512,0.958,0.462,22.705,128.296,272.949
-1.291,0.928,0.363,33.875,154.785,273.193
-1.026,0.910,0.275,39.612,185.059,271.851
-0.721,0.916,0.221,38.818,213.684,272.339
-0.391,0.917,0.201,34.546,234.619,275.208
-0.068,0.930,0.179,29.297,243.591,279.175
0.260,0.920,0.170,20.691,239.563,281.799
0.553,0.915,0.178,11.841,224.976,284.851
0.845,0.909,0.193,4.395,203.735,287.537
1.068,0.927,0.222,-0.732,178.162,286.682
1.279,0.899,0.291,-5.554,150.085,278.809
1.488,0.868,0.383,-6.226,127.991,268.066
1.661,0.901,0.452,-3.296,116.028,255.676
1.818,0.892,0.540,-2.075,109.131,235.718
1.931,0.829,0.642,-1.282,104.675,207.886
1.999,0.839,0.701,3.174,101.746,181.702
2.085,0.839,0.742,7.385,96.375,154.236
2.125,0.817,0.795,9.644,86.548,125.854
2.109,0.822,0.830,12.329,73.914,99.426
2.079,0.774,0.887,15.930,57.190,69.458
2.004,0.870,0.818,11.414,34.180,37.720
1.925,0.713,0.849,18.066,55.847,36.072
1.853,0.734,0.829,24.170,25.513,7.874
1.770,0.676,0.777,33.020,-5.676,-29.724
1.661,0.655,0.744,36.255,-15.198,-55.420
1.524,0.618,0.703,36.926,-17.578,-70.313
1.404,0.572,0.662,38.208,-27.771,-83.984
1.291,0.531,0.624,36.682,-39.673,-98.633
1.192,0.504,0.592,32.532,-42.847,-109.985
1.099,0.483,0.568,26.978,-42.847,-118.896
1.004,0.463,0.544,21.423,-48.096,-130.554
0.885,0.417,0.541,17.517,-56.213,-145.386
0.799,0.411,0.513,14.221,-64.148,-168.518
0.705,0.433,0.521,7.629,-63.782,-169.678
0.667,0.434,0.542,-0.916,-59.387,-171.692
0.598,0.425,0.563,-6.714,-59.387,-182.129
0.513,0.419,0.580,-9.399,-64.697,-197.998
0.432,0.417,0.596,-9.521,-70.068,-208.557
0.334,0.421,0.632,-13.489,-72.815,-209.412
0.267,0.410,0.669,-17.212,-70.862,-202.332
0.234,0.410,0.690,-18.982,-69.397,-191.956
0.234,0.407,0.703,-19.470,-71.167,-183.594
0.223,0.406,0.719,-19.653,-77.332,-178.589
0.196,0.408,0.732,-19.287,-84.961,-176.086
0.153,0.398,0.737,-19.470,-91.858,-174.561
0.105,0.383,0.746,-20.813,-97.290,-171.631
0.079,0.378,0.755,-21.729,-100.037,-167.419
0.048,0.381,0.764,-22.522,-100.281,-163.879
0.004,0.380,0.773,-23.071,-99.487,-161.682
-0.037,0.389,0.777,-23.193,-98.328,-159.119
-0.089,0.394,0.772,-23.071,-96.008,-156.067
-0.152,0.410,0.763,-24.536,-93.994,-152.527
-0.209,0.422,0.763,-27.222,-93.323,-147.705
-0.248,0.429,0.768,-30.273,-94.727,-142.395
-0.306,0.425,0.788,-32.288,-96.008,-136.658
-0.354,0.425,0.811,-32.410,-96.863,-130.859
-0.385,0.422,0.826,-31.067,-95.154,-123.718
-0.404,0.419,0.839,-29.663,-91.248,-116.577
-0.444,0.423,0.847,-27.832,-84.717,-110.840
-0.503,0.436,0.850,-25.330,-74.951,-107.544
-0.424,0.400,0.876,-15.320,-59.692,-107.117
-0.510,0.444,0.882,-18.127,-66.589,-84.290
-0.469,0.409,0.884,-17.578,-56.519,-81.909
-0.492,0.426,0.877,-17.090,-50.781,-79.895
-0.512,0.437,0.871,-18.738,-52.490,-73.181
-0.514,0.428,0.876,-19.226,-52.979,-66.223
-0.523,0.424,0.883,-19.470,-54.321,-60.120
-0.524,0.414,0.886,-19.043,-53.833,-54.138
-0.506,0.413,0.885,-18.494,-50.171,-47.974
-0.488,0.399,0.891,-17.517,-42.664,-42.175
-0.474,0.382,0.896,-16.602,-33.630,-37.598
-0.444,0.381,0.902,-15.686,-24.597,-33.936
-0.387,0.382,0.918,-14.526,-16.418,-31.250
-0.357,0.379,0.936,-13.062,-11.719,-31.128
-0.342,0.369,0.951,-10.986,-10.498,-31.128
-0.329,0.353,0.959,-8.972,-9.888,-29.785
-0.317,0.342,0.953,-6.653,-7.263,-27.161
